Mandant|Buchungskreis|Werk|Buchungsdatum|Belegdatum|Materialdokument|Pos|Material|Materialkurztext|Bewegungsart|Menge|Einheit|Betrag_in_HW|Waehrung|Lieferant|Buchungstext|Kostenstelle|Lagerort|Benutzername
100|2000|PL04|05.04.2023|02.04.2023|5000011278|1|DIESEL001|Diesel|261|1010.269|L|68020.23|INR|V-K004|Tanken Wartung Bengaluru|KST-FAC-01|SL04|SPRIYA
100|2000|PL04|16.04.2023|16.04.2023|5000011279|1|DIESEL001|Dieselkraftstoff|261|1405.043|L|101157.57|INR|V-K002|Tanken Notstromaggregat Bengaluru|KST-MNT-01|SL04|RJOSHI
100|2000|PL04|27.04.2023|26.04.2023|5000011280|1|DIESEL001|Dieselkraftstoff|261|1128.266|L|86831.74|INR|V-K006|Nutzung Notstromaggregat Bengaluru|KST-MNT-01|SL04|BCHATT
100|2000|PL04|08.04.2023|05.04.2023|5000011281|1|DIESEL001|Dieselkraftstoff|261|1374.733|L|104945.64|INR|V-IOCL1||KST-FAC-05|SL04|DRAO
100|2000|PL04|08.04.2023|05.04.2023|5000011282|1|DIESEL001|Dieselkraftstoff|261|992.826|L|71993.56|INR|V-ESSAR|Tanken Wartung Bengaluru|KST-FAC-07|SL04|AKUMAR
100|2000|PL04|28.04.2023|25.04.2023|5000011283|1|DIESEL001|Dieselkraftstoff|261|1400.313|L|105784.71|INR|V-HPCL1|Tanken DG-Set Bengaluru|KST-FAC-05|SL04|RJOSHI
100|2000|PL04|06.04.2023|05.04.2023|5000011284|1|CNGFUEL1|Erdgas CNG|261|231.973|KG|21270.36|INR|V-K001|Entnahme Generator Bengaluru|KST-FAC-03|SL04|KVELU
100|2000|PL04|22.04.2023|20.04.2023|5000011285|1|CNGFUEL1|Erdgas CNG|261|292.358|KG|24941.23|INR|V-K010|Entnahme Fahrzeugflotte Bengaluru|KST-FAC-03|SL04|SNEHA
100|2000|PL04|18.04.2023|16.04.2023|5000011286|1|CNGFUEL1|Komprimiertes Erdgas|261|257.49|KG|21147.07|INR|V-K003|Tanken Heizung Bengaluru|KST-OPS-01|SL04|SNEHA
100|2000|PL04|22.04.2023|19.04.2023|5000011287|1|CNGFUEL1|Erdgas CNG|261|276.84|KG|22138.3|INR|V-BPCL1|Tanken Generator Bengaluru|KST-LOG-01|SL04|TLAXMAN
100|2000|PL04|10.04.2023|08.04.2023|5000011288|1|CNGFUEL1|Erdgas CNG|261|306.516|KG|27981.55|INR|V-IOCL1|Verbrauch Heizung Bengaluru|KST-OPS-02|SL04|SPRIYA
100|2000|PL04|18.04.2023|15.04.2023|5000011289|1|PETRL001|Motorenbenzin|261|114.669|L|11482.21|INR|V-K010|Tanken Generator Bengaluru|KST-FAC-02|SL04|SPRIYA
100|2000|PL04|24.04.2023|21.04.2023|5000011290|1|PETRL001|Motorenbenzin|261|145.46|L|14057.95|INR|V-K007|Verbrauch DG-Set Bengaluru|KST-FAC-07|SL04|MGUPTA
100|2000|PL04|11.04.2023|10.04.2023|5000011291|1|PETRL001|Motorenbenzin|261|199.187|L|19560.4|INR|V-K007|Verbrauch Produktion Bengaluru|KST-OPS-03|SL04|NREDDY
100|2000|PL04|02.04.2023|31.03.2023|5000011292|1|PETRL001|Benzin|261|152.9|L|15278.61|INR|V-K006|Tanken Generator Bengaluru|KST-FAC-07|SL04|NREDDY
100|2000|PL04|06.05.2023|04.05.2023|5000011293|1|DIESEL001|Dieselkraftstoff|261|1278.379|L|90195.49|INR|V-K007|Verbrauch Produktion Bengaluru|KST-LOG-02|SL04|SPRIYA
100|2000|PL04|27.05.2023|25.05.2023|5000011294|1|DIESEL001|Dieselkraftstoff|261|1138.301|L|77146.4|INR|V-K005|Verbrauch Heizung Bengaluru|KST-FAC-05|SL04|KVELU
100|2000|PL04|18.05.2023|18.05.2023|5000011295|1|DIESEL001|Diesel|261|904.901|L|67075.86|INR|V-HPCL1|Entnahme DG-Set Bengaluru|KST-PRD-01|SL04|DRAO
100|2000|PL04|11.05.2023|08.05.2023|5000011296|1|DIESEL001|Dieselkraftstoff|261|1468.628|L|113288.0|INR|V-K006|Auffuellung Generator Bengaluru|KST-LOG-02|SL04|MGUPTA
100|2000|PL04|08.05.2023|08.05.2023|5000011297|1|DIESEL001|Diesel|261||L||INR|V-K007|Nutzung Produktion Bengaluru|KST-LOG-01|SL04|ASAXEN
100|2000|PL04|25.05.2023|22.05.2023|5000011298|1|DIESEL001|Diesel|261|1324.862|L|90722.2|INR|V-IOCL1|Tanken Generator Bengaluru|KST-LOG-01|SL04|RPANDEY
100|2000|PL04|16.05.2023|13.05.2023|5000011299|1|DIESEL001|Dieselkraftstoff|261|546.89|L|40665.64|INR|V-K001|Entnahme Kantine Bengaluru|KST-MNT-01|SL04|AKUMAR
100|2000|PL04|03.05.2023|01.05.2023|5000011300|1|DIESEL001|Diesel|261|953.677|L|66772.52|INR|V-K006|Entnahme Generator Bengaluru|KST-FAC-01|SL04|TLAXMAN
100|2000|PL04|08.05.2023|05.05.2023|5000011301|1|CNGFUEL1|Erdgas CNG|261|362.89|KG|33114.9|INR|V-BPCL1|Auffuellung Generator Bengaluru|KST-LOG-03|SL04|ASAXEN
100|2000|PL04|02.05.2023|30.04.2023|5000011302|1|CNGFUEL1|Komprimiertes Erdgas|261|264.158|KG|24062.8|INR|V-K008|Verbrauch Notstromaggregat Bengaluru|KST-OPS-01|SL04|MGUPTA
100|2000|PL04|01.05.2023|29.04.2023|5000011303|1|CNGFUEL1|Erdgas CNG|261|182.444|KG|15574.2|INR|V-K003|Nutzung Wartung Bengaluru|KST-OPS-03|SL04|RPANDEY
100|2000|PL04|14.05.2023|14.05.2023|5000011304|1|CNGFUEL1|Erdgas CNG|261|366.009|KG|30690.21|INR|V-K005|Entnahme Produktion Bengaluru|KST-MNT-01|SL04|VMEHTA
100|2000|PL04|17.05.2023|15.05.2023|5000011305|1|CNGFUEL1|Erdgas CNG|261|285.337|KG|24596.38|INR|V-K006|Auffuellung DG-Set Bengaluru|KST-PRD-01|SL04|KVELU
100|2000|PL04|17.05.2023|16.05.2023|5000011306|1|PETRL001|Motorenbenzin|261|194.121|L|20029.96|INR|V-K006|Tanken Fahrzeugflotte Bengaluru|KST-OPS-03|SL04|RJOSHI
100|2000|PL04|02.05.2023|01.05.2023|5000011307|1|PETRL001|Motorenbenzin|261|112.151|L|11020.31|INR|V-K003|Tanken Produktion Bengaluru|KST-MNT-01|SL04|NREDDY
100|2000|PL04|28.05.2023|26.05.2023|5000011308|1|PETRL001|Benzin|261|89.168|L|8533.46|INR|V-K007|Tanken Kantine Bengaluru|KST-PRD-01|SL04|MGUPTA
100|2000|PL04|10.05.2023|08.05.2023|5000011309|1|PETRL001|Motorenbenzin|261|114.016|L|11325.11|INR|V-BPCL1|Entnahme Kantine Bengaluru|KST-FAC-01|SL04|RPANDEY
100|2000|PL04|21.06.2023|18.06.2023|5000011310|1|DIESEL001|Dieselkraftstoff|261|1246.9|L|94746.32|INR|V-ESSAR|Tanken Heizung Bengaluru|KST-FAC-02|SL04|DRAO
100|2000|PL04|26.06.2023|25.06.2023|5000011311|1|DIESEL001|Dieselkraftstoff|261|1237.046|L|82838.52|INR|V-RELI1|Nutzung Generator Bengaluru|KST-OPS-01|SL04|NREDDY
100|2000|PL04|02.06.2023|30.05.2023|5000011312|1|DIESEL001|Dieselkraftstoff|261|1385.482|L|98403.91|INR|V-K009||KST-FAC-03|SL04|SPRIYA
100|2000|PL04|06.06.2023|03.06.2023|5000011313|1|DIESEL001|Diesel|261|1018.681|L|72829.01|INR|V-K008|Auffuellung Kantine Bengaluru|KST-FAC-03|SL04|SPRIYA
100|2000|PL04|16.06.2023|15.06.2023|5000011314|1|DIESEL001|Diesel|261|654.755|L|43617.57|INR|V-RELI1|Entnahme Wartung Bengaluru|KST-MNT-01|SL04|KVELU
100|2000|PL04|22.06.2023|21.06.2023|5000011315|1|DIESEL001|Dieselkraftstoff|261|892.496|L|60986.61|INR|V-K008|Verbrauch Heizung Bengaluru|KST-OPS-02|SL04|SNEHA
100|2000|PL04|15.06.2023|14.06.2023|5000011316|1|DIESEL001|Dieselkraftstoff|261|1456.691|L|101958.87|INR|V-K010|Entnahme DG-Set Bengaluru|KST-LOG-02|SL04|RPANDEY
100|2000|PL04|04.06.2023|01.06.2023|5000011317|1|DIESEL001|Diesel|261|1157.247|L|85192.96|INR|V-K004|Auffuellung Heizung Bengaluru|KST-OPS-03|SL04|RPANDEY
100|2000|PL04|26.06.2023|25.06.2023|5000011318|1|CNGFUEL1|Erdgas CNG|261|288.986|KG|24241.04|INR|V-BPCL1|Entnahme Kantine Bengaluru|KST-FAC-07|SL04|BCHATT
100|2000|PL04|08.06.2023|08.06.2023|5000011319|1|CNGFUEL1|Erdgas CNG|261|215.259|KG|19206.78|INR|V-BPCL1|Nutzung Notstromaggregat Bengaluru|KST-OPS-03|SL04|AKUMAR
100|2000|PL04|01.06.2023|31.05.2023|5000011320|1|CNGFUEL1|Komprimiertes Erdgas|261|260.035|KG|21505.7|INR|V-HPCL1|Verbrauch Notstromaggregat Bengaluru|KST-FAC-07|SL04|MGUPTA
100|2000|PL04|23.06.2023|21.06.2023|5000011321|1|CNGFUEL1|Komprimiertes Erdgas|261|294.895|KG|26730.39|INR|V-HPCL1|Verbrauch Produktion Bengaluru|KST-PRD-02|SL04|NREDDY
100|2000|PL04|13.06.2023|13.06.2023|5000011322|1|CNGFUEL1|Komprimiertes Erdgas|261|193.317|KG|15814.92|INR|V-IOCL1|Nutzung Notstromaggregat Bengaluru|KST-FAC-07|SL04|RPANDEY
100|2000|PL04|12.06.2023|11.06.2023|5000011323|1|PETRL001|Motorenbenzin|261|153.429|L|14108.9|INR|V-HPCL1|Tanken Heizung Bengaluru|KST-PRD-02|SL04|ASAXEN
100|2000|PL04|01.06.2023|30.05.2023|5000011324|1|PETRL001|Motorenbenzin|261|93.08|L|8338.08|INR|V-K006|Verbrauch Heizung Bengaluru|KST-FAC-07|SL04|AKUMAR
100|2000|PL04|28.06.2023|28.06.2023|5000011325|1|PETRL001|Benzin|261|169.052|L|15365.56|INR|V-BPCL1||KST-LOG-03|SL04|DRAO
100|2000|PL04|10.06.2023|09.06.2023|5000011326|1|PETRL001|Motorenbenzin|261|98.806|L|9502.65|INR|V-ESSAR|Entnahme Generator Bengaluru|KST-LOG-02|SL04|RJOSHI
100|2000|PL04|07.07.2023|04.07.2023|5000011327|1|DIESEL001|Dieselkraftstoff|261|1108.697|L|78521.12|INR|V-K002|Entnahme Wartung Bengaluru|KST-OPS-03|SL04|PSINGH
100|2000|PL04|15.07.2023|14.07.2023|5000011328|1|DIESEL001|Dieselkraftstoff|261|615.166|L|45521.06|INR|V-K002||KST-OPS-03|SL04|SNEHA
100|2000|PL04|20.07.2023|20.07.2023|5000011329|1|DIESEL001|Diesel|261|635.987|L|47568.34|INR|V-K004|Verbrauch Fahrzeugflotte Bengaluru|KST-LOG-02|SL04|PSINGH
100|2000|PL04|10.07.2023|09.07.2023|5000011330|1|DIESEL001|Diesel|261|880.284|L|58445.99|INR|V-IOCL1|Tanken DG-Set Bengaluru|KST-FAC-02|SL04|KVELU
100|2000|PL04|25.07.2023|23.07.2023|5000011331|1|DIESEL001|Dieselkraftstoff|261|600.459|L|45237.93|INR|V-K003|Nutzung Produktion Bengaluru|KST-FAC-03|SL04|RPANDEY
100|2000|PL04|05.07.2023|04.07.2023|5000011332|1|DIESEL001|Diesel|261||L||INR|V-RELI1|Tanken Fahrzeugflotte Bengaluru|KST-FAC-03|SL04|DRAO
100|2000|PL04|26.07.2023|25.07.2023|5000011333|1|DIESEL001|Diesel|261|628.203|KG|45205.71|INR|V-K008|Entnahme Produktion Bengaluru|KST-OPS-03|SL04|AKUMAR
100|2000|PL04|18.07.2023|16.07.2023|5000011334|1|DIESEL001|Diesel|261|887.369|L|60111.66|INR|V-K002|Tanken DG-Set Bengaluru|KST-PRD-01|SL04|RPANDEY
100|2000|PL04|16.07.2023|16.07.2023|5000011335|1|CNGFUEL1|Erdgas CNG|261|180.778|KG|15315.26|INR|V-K003|Tanken Wartung Bengaluru|KST-LOG-02|SL04|TLAXMAN
100|2000|PL04|14.07.2023|14.07.2023|5000011336|1|CNGFUEL1|Erdgas CNG|261|207.05|KG|16983.7|INR|V-K006|Verbrauch Fahrzeugflotte Bengaluru|KST-FAC-02|SL04|DRAO
100|2000|PL04|08.07.2023|06.07.2023|5000011337|1|CNGFUEL1|Komprimiertes Erdgas|261|212.424|KG|18391.56|INR|V-K008|Auffuellung Wartung Bengaluru|KST-PRD-02|SL04|TLAXMAN
100|2000|PL04|26.07.2023|24.07.2023|5000011338|1|CNGFUEL1|Komprimiertes Erdgas|261|242.722|KG|21550.31|INR|V-RELI1|Tanken DG-Set Bengaluru|KST-FAC-01|SL04|SNEHA
100|2000|PL04|27.07.2023|25.07.2023|5000011339|1|CNGFUEL1|Erdgas CNG|261|258.546|KG|22169.6|INR|V-K009|Entnahme Heizung Bengaluru|KST-OPS-01|SL04|AKUMAR
100|2000|PL04|04.07.2023|01.07.2023|5000011340|1|PETRL001|Motorenbenzin|261|98.664|L|9455.05|INR|V-K001|Auffuellung Notstromaggregat Bengaluru|KST-OPS-02|SL04|MGUPTA
100|2000|PL04|04.07.2023|03.07.2023|5000011341|1|PETRL001|Benzin|261|181.581|L|16993.11|INR|V-K009|Verbrauch Fahrzeugflotte Bengaluru|KST-FAC-05|SL04|RJOSHI
100|2000|PL04|15.07.2023|14.07.2023|5000011342|1|PETRL001|Motorenbenzin|261|71.159|L|7235.93|INR|V-K005|Entnahme DG-Set Bengaluru|KST-FAC-02|SL04|SPRIYA
100|2000|PL04|04.07.2023|03.07.2023|5000011343|1|PETRL001|Benzin|261|62.44|L|5849.36|INR|V-K008|Auffuellung Notstromaggregat Bengaluru|KST-PRD-01|SL04|GMISHRA
100|2000|PL04|01.08.2023|31.07.2023|5000011344|1|DIESEL001|Dieselkraftstoff|261|1061.258|L|82520.47|INR|V-K010|Entnahme Kantine Bengaluru|KST-OPS-03|SL04|GMISHRA
100|2000|PL04|27.08.2023|24.08.2023|5000011345|1|DIESEL001|Diesel|261|936.809|L|65866.34|INR|V-K003|Tanken Fahrzeugflotte Bengaluru|KST-MNT-01|SL04|BCHATT
100|2000|PL04|09.08.2023|06.08.2023|5000011346|1|DIESEL001|Diesel|261|925.564|L|64831.52|INR|V-HPCL1|Entnahme Notstromaggregat Bengaluru|KST-OPS-01|SL04|AKUMAR
100|2000|PL04|04.08.2023|02.08.2023|5000011347|1|DIESEL001|Dieselkraftstoff|261|519.648|L|37926.88|INR|V-K002|Auffuellung Fahrzeugflotte Bengaluru|KST-PRD-01|SL04|ASAXEN
100|2000|PL04|11.08.2023|10.08.2023|5000011348|1|DIESEL001|Dieselkraftstoff|261|816.666|L|56499.9|INR|V-K010|Entnahme Wartung Bengaluru|KST-LOG-03|SL04|VMEHTA
100|2000|PL04|26.08.2023|23.08.2023|5000011349|1|DIESEL001|Dieselkraftstoff|261|1148.027|L|83852.41|INR|V-K007|Tanken Wartung Bengaluru|KST-LOG-01|SL04|TLAXMAN
100|2000|PL04|13.08.2023|13.08.2023|5000011350|1|DIESEL001|Dieselkraftstoff|261|716.284|L|47851.84|INR|V-K004|Entnahme DG-Set Bengaluru|KST-OPS-03|SL04|ASAXEN
100|2000|PL04|07.08.2023|05.08.2023|5000011351|1|DIESEL001|Dieselkraftstoff|261|1495.671|L|99325.85|INR|V-K003|Verbrauch Fahrzeugflotte Bengaluru|KST-FAC-05|SL04|RPANDEY
100|2000|PL04|07.08.2023|04.08.2023|5000011352|1|CNGFUEL1|Komprimiertes Erdgas|261|278.893|KG|23859.71|INR|V-K001|Tanken Kantine Bengaluru|KST-OPS-03|SL04|ASAXEN
100|2000|PL04|04.08.2023|04.08.2023|5000011353|1|CNGFUEL1|Komprimiertes Erdgas|261|242.344|KG|20978.96|INR|V-HPCL1|Tanken Generator Bengaluru|KST-FAC-07|SL04|TLAXMAN
100|2000|PL04|15.08.2023|15.08.2023|5000011354|1|CNGFUEL1|Erdgas CNG|261|381.951|KG|34103.77|INR|V-ESSAR|Verbrauch DG-Set Bengaluru|KST-FAC-02|SL04|GMISHRA
100|2000|PL04|25.08.2023|25.08.2023|5000011355|1|CNGFUEL1|Erdgas CNG|261|386.701|KG|32985.0|INR|V-K008|Tanken DG-Set Bengaluru|KST-FAC-03|SL04|MGUPTA
100|2000|PL04|02.08.2023|02.08.2023|5000011356|1|CNGFUEL1|Erdgas CNG|261|285.024|KG|23530.07|INR|V-K003|Tanken Kantine Bengaluru|KST-FAC-01|SL04|ASAXEN
100|2000|PL04|20.08.2023|17.08.2023|5000011357|1|PETRL001|Benzin|261|167.045|L|17150.26|INR|V-RELI1|Nutzung Wartung Bengaluru|KST-FAC-02|SL04|TLAXMAN
100|2000|PL04|18.08.2023|17.08.2023|5000011358|1|PETRL001|Motorenbenzin|261|161.669|L|16620.97|INR|V-IOCL1|Nutzung Produktion Bengaluru|KST-OPS-01|SL04|NREDDY
100|2000|PL04|08.08.2023|08.08.2023|5000011359|1|PETRL001|Motorenbenzin|261|186.661|L|18151.62|INR|V-K008|Verbrauch Notstromaggregat Bengaluru|KST-LOG-01|SL04|RPANDEY
100|2000|PL04|10.08.2023|09.08.2023|5000011360|1|PETRL001|Motorenbenzin|261|161.201|L|16166.19|INR|V-HPCL1|Verbrauch Kantine Bengaluru|KST-LOG-03|SL04|NREDDY
100|2000|PL04|21.09.2023|21.09.2023|5000011361|1|DIESEL001|Diesel|261|1202.011|L|88065.55|INR|V-K005|Auffuellung Notstromaggregat Bengaluru|KST-LOG-02|SL04|RPANDEY
100|2000|PL04|17.09.2023|15.09.2023|5000011362|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-K003|Verbrauch Wartung Bengaluru|KST-FAC-03|SL04|SNEHA
100|2000|PL04|09.09.2023|08.09.2023|5000011363|1|DIESEL001|Dieselkraftstoff|261|1002.533|L|75524.06|INR|V-K009|Tanken Wartung Bengaluru|KST-LOG-01|SL04|BCHATT
100|2000|PL04|05.09.2023|03.09.2023|5000011364|1|DIESEL001|Diesel|261|979.524|L|73379.43|INR|V-K007|Tanken Kantine Bengaluru|KST-LOG-02|SL04|RJOSHI
100|2000|PL04|03.09.2023|02.09.2023|5000011365|1|DIESEL001|Dieselkraftstoff|261|1086.498|L|81041.19|INR|V-K010|Verbrauch Wartung Bengaluru|KST-MNT-01|SL04|NREDDY
100|2000|PL04|04.09.2023|03.09.2023|5000011366|1|DIESEL001|Dieselkraftstoff|261|975.11|L|64596.05|INR|V-ESSAR|Tanken Wartung Bengaluru|KST-FAC-03|SL04|VMEHTA
100|2000|PL04|11.09.2023|11.09.2023|5000011367|1|DIESEL001|Dieselkraftstoff|261|860.316|L|64425.18|INR|V-K010|Tanken Heizung Bengaluru|KST-FAC-05|SL04|AKUMAR
100|2000|PL04|23.09.2023|21.09.2023|5000011368|1|DIESEL001|Diesel|261|528.255|L|37438.38|INR|V-K008|Nutzung DG-Set Bengaluru|KST-PRD-01|SL04|RPANDEY
100|2000|PL04|23.09.2023|21.09.2023|5000011369|1|CNGFUEL1|Komprimiertes Erdgas|261|286.676|KG|25262.18|INR|V-K009|Entnahme Kantine Bengaluru|KST-OPS-02|SL04|SNEHA
100|2000|PL04|14.09.2023|14.09.2023|5000011370|1|CNGFUEL1|Komprimiertes Erdgas|261|359.934|KG|32646.01|INR|V-K009|Nutzung Heizung Bengaluru|KST-LOG-02|SL04|GMISHRA
100|2000|PL04|23.09.2023|20.09.2023|5000011371|1|CNGFUEL1|Erdgas CNG|261|227.904|KG|19580.19|INR|V-K006|Auffuellung Fahrzeugflotte Bengaluru|KST-LOG-02|SL04|DRAO
100|2000|PL04|04.09.2023|04.09.2023|5000011372|1|CNGFUEL1|Komprimiertes Erdgas|261|330.595|KG|26115.95|INR|V-K006|Tanken Produktion Bengaluru|KST-PRD-01|SL04|PSINGH
100|2000|PL04|04.09.2023|04.09.2023|5000011373|1|CNGFUEL1|Erdgas CNG|261|169.652|KG|13409.53|INR|V-HPCL1|Entnahme Produktion Bengaluru|KST-PRD-02|SL04|MGUPTA
100|2000|PL04|08.09.2023|05.09.2023|5000011374|1|PETRL001|Benzin|261|74.001|L|6908.2|INR|V-K001|Nutzung Kantine Bengaluru|KST-OPS-01|SL04|RJOSHI
100|2000|PL04|26.09.2023|25.09.2023|5000011375|1|PETRL001|Motorenbenzin|261|134.249|L|12225.83|INR|V-K007|Nutzung Wartung Bengaluru|KST-MNT-01|SL04|NREDDY
100|2000|PL04|14.09.2023|11.09.2023|5000011376|1|PETRL001|Motorenbenzin|261|67.0|KG|6187.2|INR|V-K005|Entnahme Notstromaggregat Bengaluru|KST-FAC-05|SL04|DRAO
100|2000|PL04|11.09.2023|11.09.2023|5000011377|1|PETRL001|Motorenbenzin|261|169.552|L|15805.43|INR|V-HPCL1|Verbrauch Produktion Bengaluru|KST-OPS-01|SL04|TLAXMAN
100|2000|PL04|09.10.2023|06.10.2023|5000011378|1|DIESEL001|Diesel|261|1283.279|L|87729.35|INR|V-K001|Nutzung Produktion Bengaluru|KST-FAC-05|SL04|AKUMAR
100|2000|PL04|08.10.2023|08.10.2023|5000011379|1|DIESEL001|Dieselkraftstoff|261|1194.793|L|81348.97|INR|V-K005|Entnahme Notstromaggregat Bengaluru|KST-PRD-02|SL04|SNEHA
100|2000|PL04|23.10.2023|20.10.2023|5000011380|1|DIESEL001|Diesel|261|901.236|L|66065.02|INR|V-K003|Tanken Produktion Bengaluru|KST-PRD-01|SL04|VMEHTA
100|2000|PL04|28.10.2023|26.10.2023|5000011381|1|DIESEL001|Diesel|261||L||INR|V-K002|Entnahme Notstromaggregat Bengaluru|KST-LOG-02|SL04|SPRIYA
100|2000|PL04|23.10.2023|20.10.2023|5000011382|1|DIESEL001|Dieselkraftstoff|261|695.884|L|50727.66|INR|V-ESSAR|Auffuellung Notstromaggregat Bengaluru|KST-OPS-01|SL04|KVELU
100|2000|PL04|05.10.2023|02.10.2023|5000011383|1|DIESEL001|Diesel|261|1352.742|L|96228.47|INR|V-K003|Verbrauch Notstromaggregat Bengaluru|KST-FAC-01|SL04|RJOSHI
100|2000|PL04|11.10.2023|10.10.2023|5000011384|1|DIESEL001|Diesel|261|845.719|L|59779.83|INR|V-K009|Auffuellung Kantine Bengaluru|KST-MNT-01|SL04|DRAO
100|2000|PL04|17.10.2023|16.10.2023|5000011385|1|DIESEL001|Diesel|261|627.917|L|46618.52|INR|V-K005|Auffuellung Fahrzeugflotte Bengaluru|KST-PRD-02|SL04|DRAO
100|2000|PL04|02.10.2023|29.09.2023|5000011386|1|CNGFUEL1|Erdgas CNG|261|226.376|KG|19710.56|INR|V-K004|Verbrauch DG-Set Bengaluru|KST-OPS-02|SL04|ASAXEN
100|2000|PL04|23.10.2023|20.10.2023|5000011387|1|CNGFUEL1|Erdgas CNG|261|342.438|KG|30208.55|INR|V-K010|Entnahme Notstromaggregat Bengaluru|KST-MNT-01|SL04|BCHATT
100|2000|PL04|25.10.2023|22.10.2023|5000011388|1|CNGFUEL1|Komprimiertes Erdgas|261|210.724|KG|18317.1|INR|V-K001|Nutzung Wartung Bengaluru|KST-MNT-01|SL04|PSINGH
100|2000|PL04|22.10.2023|21.10.2023|5000011389|1|CNGFUEL1|Komprimiertes Erdgas|261|374.435|KG|29345.06|INR|V-K002|Verbrauch Fahrzeugflotte Bengaluru|KST-PRD-02|SL04|TLAXMAN
100|2000|PL04|09.10.2023|07.10.2023|5000011390|1|CNGFUEL1|Komprimiertes Erdgas|261|158.3|KG|14085.92|INR|V-K009|Verbrauch Produktion Bengaluru|KST-OPS-03|SL04|ASAXEN
100|2000|PL04|28.10.2023|27.10.2023|5000011391|1|PETRL001|Motorenbenzin|261|61.654|L|6262.76|INR|V-K009|Entnahme Notstromaggregat Bengaluru|KST-PRD-01|SL04|AKUMAR
100|2000|PL04|17.10.2023|15.10.2023|5000011392|1|PETRL001|Benzin|261|177.958|L|16188.08|INR|V-K006|Nutzung Heizung Bengaluru|KST-FAC-02|SL04|VMEHTA
100|2000|PL04|27.10.2023|25.10.2023|5000011393|1|PETRL001|Benzin|261|126.516|L|12049.03|INR|V-IOCL1|Auffuellung Heizung Bengaluru|KST-LOG-03|SL04|NREDDY
100|2000|PL04|21.10.2023|21.10.2023|5000011394|1|PETRL001|Benzin|261|135.128|L|12998.22|INR|V-K007|Entnahme DG-Set Bengaluru|KST-LOG-02|SL04|KVELU
100|2000|PL04|25.11.2023|25.11.2023|5000011395|1|DIESEL001|Diesel|261|1493.208|L|108866.05|INR|V-K005|Auffuellung Wartung Bengaluru|KST-FAC-07|SL04|ASAXEN
100|2000|PL04|08.11.2023|08.11.2023|5000011396|1|DIESEL001|Dieselkraftstoff|261|1361.848|L|98687.61|INR|V-K003|Nutzung Heizung Bengaluru|KST-OPS-03|SL04|VMEHTA
100|2000|PL04|19.11.2023|16.11.2023|5000011397|1|DIESEL001|Dieselkraftstoff|261|1021.463|L|76985.48|INR|V-IOCL1|Entnahme DG-Set Bengaluru|KST-LOG-01|SL04|NREDDY
100|2000|PL04|19.11.2023|18.11.2023|5000011398|1|DIESEL001|Dieselkraftstoff|261|1017.081|L|67949.97|INR|V-K003||KST-OPS-02|SL04|SNEHA
100|2000|PL04|04.11.2023|04.11.2023|5000011399|1|DIESEL001|Dieselkraftstoff|261|730.019|L|48493.35|INR|V-K007||KST-OPS-02|SL04|GMISHRA
100|2000|PL04|01.11.2023|29.10.2023|5000011400|1|DIESEL001|Diesel|261|621.703|L|47038.92|INR|V-K002|Verbrauch Kantine Bengaluru|KST-OPS-01|SL04|VMEHTA
100|2000|PL04|11.11.2023|10.11.2023|5000011401|1|DIESEL001|Dieselkraftstoff|261|1089.633|L|82045.73|INR|V-HPCL1|Verbrauch Produktion Bengaluru|KST-LOG-01|SL04|ASAXEN
100|2000|PL04|10.11.2023|07.11.2023|5000011402|1|DIESEL001|Diesel|261|1332.058|L|88770.6|INR|V-K001|Verbrauch Fahrzeugflotte Bengaluru|KST-MNT-01|SL04|SPRIYA
100|2000|PL04|12.11.2023|10.11.2023|5000011403|1|CNGFUEL1|Erdgas CNG|261|388.124|KG|32660.82|INR|V-BPCL1|Entnahme Wartung Bengaluru|KST-FAC-05|SL04|RJOSHI
100|2000|PL04|09.11.2023|09.11.2023|5000011404|1|CNGFUEL1|Komprimiertes Erdgas|261|153.26|KG|13894.48|INR|V-K002|Verbrauch Kantine Bengaluru|KST-MNT-01|SL04|BCHATT
100|2000|PL04|01.11.2023|29.10.2023|5000011405|1|CNGFUEL1|Erdgas CNG|261|175.143|KG|15893.28|INR|V-K008|Auffuellung Heizung Bengaluru|KST-LOG-01|SL04|RJOSHI
100|2000|PL04|14.11.2023|11.11.2023|5000011406|1|CNGFUEL1|Komprimiertes Erdgas|261|223.55|KG|19106.02|INR|V-K003|Tanken Heizung Bengaluru|KST-LOG-02|SL04|GMISHRA
100|2000|PL04|18.11.2023|15.11.2023|5000011407|1|CNGFUEL1|Komprimiertes Erdgas|261|268.12|KG|23375.13|INR|V-K006|Entnahme DG-Set Bengaluru|KST-FAC-03|SL04|RJOSHI
100|2000|PL04|12.11.2023|09.11.2023|5000011408|1|PETRL001|Benzin|261|139.709|L|12389.26|INR|V-K002|Auffuellung Notstromaggregat Bengaluru|KST-FAC-05|SL04|SNEHA
100|2000|PL04|28.11.2023|27.11.2023|5000011409|1|PETRL001|Motorenbenzin|261|62.057|KG|6008.27|INR|V-ESSAR|Tanken Notstromaggregat Bengaluru|KST-FAC-03|SL04|TLAXMAN
